22q11 deletion syndrome	musculoskeletal abnormalities|cardiovascular abnormalities|heart diseases|lymphatic diseases|congenital abnormalities|genetic diseases, inborn|parathyroid diseases
setariasis	helminthiasis|parasitic diseases, animal
severe acute respiratory syndrome	rna virus infections|respiratory tract infections
severe combined immunodeficiency	metabolic diseases|immunologic deficiency syndromes|infant, newborn, diseases
sex chromosome aberrations	pathologic processes
sex chromosome disorders	congenital abnormalities|genetic diseases, inborn
sex chromosome disorders of sex development	congenital abnormalities|genetic diseases, inborn|urogenital abnormalities|female urogenital diseases|gonadal disorders|sexual and gender disorders
sex cord-gonadal stromal tumors	neoplasms by histologic type
sexual and gender disorders	sexual and gender disorders
sexual dysfunction, physiological	female urogenital diseases|genital diseases, male
sexual dysfunctions, psychological	sexual and gender disorders
sexual infantilism	congenital abnormalities|urogenital abnormalities|female urogenital diseases|gonadal disorders|sexual and gender disorders
sexually transmitted disease	female urogenital diseases|genital diseases, male|infection|sexually transmitted diseases
sexually transmitted diseases	female urogenital diseases|genital diseases, male|infection|sexually transmitted diseases
sexually transmitted diseases, bacterial	bacterial infections|female urogenital diseases|genital diseases, male|infection|sexually transmitted diseases
sexually transmitted diseases, viral	sexually transmitted diseases
sezary syndrome	immunoproliferative disorders|lymphatic diseases|neoplasms by histologic type
shaken baby syndrome	central nervous system diseases|trauma, nervous system|craniocerebral trauma
shared paranoid disorder	schizophrenia and disorders with psychotic features
shellfish poisoning	poisoning
shock	pathologic processes
shock, cardiogenic	heart diseases|vascular diseases|pathologic processes
shock, hemorrhagic	pathologic processes
shock, septic	infection|pathologic processes
shock, surgical	pathologic processes
shock, traumatic	pathologic processes|shock, traumatic
short bowel syndrome	gastrointestinal diseases|metabolic diseases|pathologic processes
short rib-polydactyly syndrome	congenital abnormalities|bone diseases|musculoskeletal abnormalities
shoulder dislocation	arm injuries|dislocations
shoulder fractures	arm injuries|fractures, bone
shoulder impingement syndrome	joint diseases
shoulder pain	joint diseases|signs and symptoms|neurologic manifestations
shwartzman phenomenon	hematologic diseases|vascular diseases
shy-drager syndrome	autonomic nervous system diseases|central nervous system diseases|vascular diseases|neurodegenerative diseases
siadh	central nervous system diseases|metabolic diseases|pituitary diseases
sialadenitis	mouth diseases
sialic acid storage disease	central nervous system diseases|metabolic diseases|genetic diseases, inborn
sialometaplasia, necrotizing	mouth diseases
sialorrhea	mouth diseases
sick building syndrome	environmental illness|hypersensitivity
sick sinus syndrome	heart diseases|pathologic processes
sickle cell anemia	hematologic diseases|genetic diseases, inborn
sickle cell disease	hematologic diseases|genetic diseases, inborn
sickle cell trait	hematologic diseases|genetic diseases, inborn
sideroblastic anemia	hematologic diseases
siderosis	lung diseases|thoracic injuries|pneumoconiosis
sigmoid diseases	gastrointestinal diseases
sigmoid neoplasms	gastrointestinal diseases|neoplasms by site|digestive system neoplasms
signs and symptoms, digestive	signs and symptoms
signs and symptoms, respiratory	signs and symptoms
silicosis	lung diseases|thoracic injuries|pneumoconiosis
silicotuberculosis	bacterial infections|lung diseases|thoracic injuries|pneumoconiosis|respiratory tract infections
silo filler's disease	agricultural workers' diseases|lung diseases|respiratory hypersensitivity|hypersensitivity
silver-russell syndrome	congenital abnormalities|genetic diseases, inborn|musculoskeletal abnormalities|dwarfism
simian acquired immunodeficiency syndrome	rna virus infections|slow virus diseases
single umbilical artery	cardiovascular abnormalities|congenital abnormalities
sinoatrial block	heart diseases|pathologic processes
sinus arrest, cardiac	heart diseases|pathologic processes
sinus pericranii	cardiovascular abnormalities|nervous system malformations|congenital abnormalities
sinus thrombosis, intracranial	central nervous system diseases|vascular diseases
sinusitis	nose diseases|respiratory tract infections
sister mary joseph's nodule	neoplasms by site
situs inversus	congenital abnormalities
sjogren's syndrome	joint diseases|rheumatic diseases|connective tissue diseases|autoimmune diseases|lacrimal apparatus diseases|mouth diseases
sjogren-larsson syndrome	congenital abnormalities|genetic diseases, inborn|infant, newborn, diseases|skin diseases|metabolic diseases
skin abnormalities	congenital abnormalities|skin diseases
skin diseases, bacterial	bacterial infections|infection|skin diseases
skin diseases, eczematous	skin diseases
skin diseases, genetic	genetic diseases, inborn|skin diseases
skin diseases, infectious	infection|skin diseases
skin diseases, metabolic	metabolic diseases|skin diseases
skin diseases, papulosquamous	skin diseases
skin diseases, parasitic	skin diseases|infection|skin diseases, parasitic
skin diseases, vascular	skin diseases
skin diseases, vesiculobullous	skin diseases
skin diseases, viral	skin diseases|infection|skin diseases, viral
skin manifestations	signs and symptoms
skin neoplasm	neoplasms by site|skin diseases
skin neoplasms	neoplasms by site|skin diseases
skin ulcer	skin diseases
skull base neoplasms	bone diseases|neoplasms by site
skull fracture, basilar	craniocerebral trauma|fractures, bone|trauma, nervous system
skull fracture, depressed	craniocerebral trauma|fractures, bone|trauma, nervous system
skull fractures	craniocerebral trauma|fractures, bone|trauma, nervous system
skull neoplasms	bone diseases|neoplasms by site
sleep apnea syndromes	respiration disorders|signs and symptoms|sleep disorders
sleep apnea, central	respiration disorders|signs and symptoms|sleep disorders
sleep apnea, obstructive	respiration disorders|signs and symptoms|sleep disorders
sleep arousal disorders	sleep disorders
sleep bruxism	tooth diseases|sleep disorders
sleep deprivation	sleep disorders|neurologic manifestations|signs and symptoms
sleep disorders	neurologic manifestations|signs and symptoms|sleep disorders
sleep disorders, circadian rhythm	chronobiology disorders|sleep disorders|sleep disorders, circadian rhythm
sleep disorders, intrinsic	sleep disorders
sleep initiation and maintenance disorders	sleep disorders
sleep paralysis	sleep disorders
sleep-wake transition disorders	sleep disorders
slipped capital femoral epiphyses	bone diseases
slit ventricle syndrome	neurologic manifestations|signs and symptoms|pathologic processes
slow virus diseases	slow virus diseases
small cell lung carcinoma	neoplasms by site|bronchial diseases|respiratory tract neoplasms|lung diseases
smallpox	dna virus infections
smear layer	tooth diseases
smith-lemli-opitz syndrome	congenital abnormalities|metabolic diseases|genetic diseases, inborn
smith-magenis syndrome	congenital abnormalities|genetic diseases, inborn|chronobiology disorders
smoke inhalation injury	burns
smooth muscle tumor	neoplasms by histologic type
snake bites	bites and stings|poisoning
sneddon syndrome	central nervous system diseases|vascular diseases|skin diseases
sneezing	signs and symptoms
snoring	signs and symptoms
soft tissue infections	infection
soft tissue injuries	soft tissue injuries
soft tissue injury	soft tissue injuries
soft tissue neoplasms	neoplasms by site
soft tissue sarcomas	neoplasms by histologic type
solitary fibrous tumor, pleural	neoplasms by histologic type|neoplasms by site|connective tissue diseases|pleural diseases|respiratory tract neoplasms
solitary fibrous tumors	neoplasms by histologic type|connective tissue diseases
solitary pulmonary nodule	lung diseases|neoplasms by site|respiratory tract neoplasms
somatoform disorders	somatoform disorders
somatosensory disorders	neurologic manifestations|signs and symptoms
somatostatinoma	neoplasms by histologic type|neoplasms by site|digestive system neoplasms|pancreatic diseases|endocrine gland neoplasms
somnambulism	sleep disorders
sore throat	pharyngeal diseases|respiratory tract infections
sotos syndrome	congenital abnormalities|genetic diseases, inborn
space motion sickness	signs and symptoms
sparganosis	helminthiasis
spasm	neurologic manifestations|signs and symptoms
spasms, infantile	central nervous system diseases
spastic paraplegia, hereditary	congenital abnormalities|genetic diseases, inborn|nervous system malformations|neurodegenerative diseases|neuromuscular diseases
speech disorders	neurologic manifestations|signs and symptoms|mental disorders diagnosed in childhood
spermatic cord torsion	genital diseases, male
spermatocele	cysts|genital diseases, male|pathological conditions, anatomical
sphenoid sinusitis	nose diseases|respiratory tract infections
spherocytosis, hereditary	hematologic diseases|genetic diseases, inborn
sphincter of oddi dysfunction	biliary tract diseases
sphingolipidoses	central nervous system diseases|metabolic diseases|genetic diseases, inborn
spina bifida cystica	congenital abnormalities|nervous system malformations
spina bifida occulta	congenital abnormalities|nervous system malformations
spinal cord compression	central nervous system diseases|spinal cord injuries
spinal cord diseases	central nervous system diseases
spinal cord injuries	central nervous system diseases|spinal cord injuries|trauma, nervous system
spinal cord injury	central nervous system diseases|spinal cord injuries|trauma, nervous system
spinal cord ischemia	central nervous system diseases|vascular diseases
spinal cord neoplasms	neoplasms by site|nervous system neoplasms|central nervous system diseases
spinal cord vascular diseases	central nervous system diseases|vascular diseases
spinal curvatures	bone diseases
spinal diseases	bone diseases
spinal dysraphism	congenital abnormalities|nervous system malformations
spinal fractures	back injuries|fractures, bone|spinal injuries
spinal injuries	back injuries|spinal injuries
spinal muscular atrophies of childhood	genetic diseases, inborn|neurodegenerative diseases|neuromuscular diseases|central nervous system diseases
spinal neoplasms	bone diseases|neoplasms by site
spinal osteochondrosis	bone diseases
spinal osteophytosis	bone diseases
spinal stenosis	bone diseases
spino-cerebellar degeneration	central nervous system diseases|genetic diseases, inborn|neurodegenerative diseases
